518.000000	36.174839	-100.876661
518.000000	35.243339	-101.097161
518.000000	34.451339	-102.109661
518.000000	34.262339	-103.887161
518.000000	34.525589	-106.350911
518.000000	35.009339	-109.451411
518.000000	35.565089	-113.179661
518.000000	36.172589	-117.515411
518.000000	36.829589	-122.422661
518.000000	37.536089	-127.874411
518.000000	38.294339	-133.834661
518.000000	39.099839	-140.260661
518.000000	39.936839	-147.111911
518.000000	40.789589	-154.336661
518.000000	41.644589	-161.896661
518.000000	42.490589	-169.746911
518.000000	43.314089	-177.835661
518.000000	44.103839	-186.122411
518.000000	44.844089	-194.562161
518.000000	45.523589	-203.105411
518.000000	46.122089	-211.722911
518.000000	46.626089	-220.349411
518.000000	47.024339	-228.984911
518.000000	47.303339	-237.627161
518.000000	47.454089	-246.213161
518.000000	47.465339	-254.684411
518.000000	47.328089	-262.973411
518.000000	47.037839	-271.012661
518.000000	46.590089	-278.734661
518.000000	45.973589	-286.071911
518.000000	45.172589	-292.959161
518.000000	44.180339	-299.331161
518.000000	43.001339	-305.120411
518.000000	41.698589	-310.270661
518.000000	40.386839	-314.725661
518.000000	39.124589	-318.447161
518.000000	37.923089	-321.459911
518.000000	36.939839	-323.784161
518.000000	36.375089	-325.323161
518.000000	36.222089	-325.876661
