0.000000	25.000000	-750.000000
0.000000	24.279706	-750.124494
0.000000	23.581790	-750.446547
0.000000	22.907255	-750.965614
0.000000	22.256901	-751.680306
0.000000	21.632205	-752.589042
0.000000	21.034284	-753.689739
0.000000	20.464919	-754.979786
0.000000	19.925708	-756.456233
0.000000	19.418395	-758.115449
0.000000	18.944718	-759.953630
0.000000	18.506398	-761.966463
0.000000	18.105313	-764.149290
0.000000	17.742985	-766.496956
0.000000	17.420916	-769.003793
0.000000	17.140610	-771.664136
0.000000	16.902866	-774.471663
0.000000	16.708643	-777.419708
0.000000	16.558729	-780.501607
0.000000	16.453377	-783.710038
0.000000	16.392497	-787.037520
0.000000	16.375987	-790.476231
0.000000	16.403056	-794.018204
0.000000	16.473251	-797.655290
0.000000	16.585086	-801.379035
0.000000	16.737233	-805.180641
0.000000	16.928194	-809.051314
0.000000	17.156120	-812.981934
0.000000	17.419002	-816.963726
0.000000	17.714471	-820.987245
0.000000	18.040325	-825.043043
0.000000	18.394199	-829.121848
0.000000	18.773546	-833.214052
0.000000	19.176001	-837.310382
0.000000	19.598841	-841.401067
0.000000	20.039532	-845.476840
0.000000	20.495702	-849.528258
0.000000	20.964629	-853.545550
0.000000	21.443960	-857.519782
0.000000	21.931493	-861.441506
0.000000	22.424530	-865.301631
0.000000	22.921051	-869.091041
0.000000	23.418721	-872.801313
0.000000	23.915526	-876.423501
0.000000	24.408961	-879.949188
0.000000	24.897383	-883.370267
0.000000	25.378473	-886.678823
0.000000	25.850429	-889.867094
0.000000	26.310953	-892.927676
0.000000	26.758434	-895.853482
0.000000	27.190756	-898.637440
0.000000	27.606006	-901.273493
0.000000	28.002435	-903.755410
0.000000	28.378131	-906.077133
0.000000	28.731217	-908.233624
0.000000	29.060319	-910.219658
0.000000	29.363578	-912.030708
0.000000	29.639488	-913.662573
0.000000	29.886557	-915.111563
0.000000	30.103643	-916.374146
0.000000	30.289455	-917.447475
0.000000	30.442714	-918.329044
0.000000	30.563011	-919.016824
0.000000	30.649441	-919.509318
0.000000	30.701449	-919.805183
0.000000	30.932914	-919.896441
