200.000000	25.000000	-849.738494
200.000000	24.279706	-849.862988
200.000000	23.581790	-850.185041
200.000000	22.907255	-850.704108
200.000000	22.256901	-851.418801
200.000000	21.632205	-852.327536
200.000000	21.034284	-853.428233
200.000000	20.464919	-854.718280
200.000000	19.925708	-856.194727
200.000000	19.418395	-857.853943
200.000000	18.944718	-859.692124
200.000000	18.506398	-861.704957
200.000000	18.105313	-863.887785
200.000000	17.742985	-866.235450
200.000000	17.420916	-868.742287
200.000000	17.140610	-871.402630
200.000000	16.902866	-874.210158
200.000000	16.708643	-877.158202
200.000000	16.558729	-880.240101
200.000000	16.453377	-883.448532
200.000000	16.392497	-886.776014
200.000000	16.375987	-890.214725
200.000000	16.403056	-893.756698
200.000000	16.473251	-897.393784
200.000000	16.585086	-901.117529
200.000000	16.737233	-904.919135
200.000000	16.928194	-908.789809
200.000000	17.156120	-912.720429
200.000000	17.419002	-916.702220
200.000000	17.714471	-920.725739
200.000000	18.040325	-924.781538
200.000000	18.394199	-928.860342
200.000000	18.773546	-932.952546
200.000000	19.176001	-937.048876
200.000000	19.598841	-941.139561
200.000000	20.039532	-945.215334
200.000000	20.495702	-949.266752
200.000000	20.964629	-953.284044
200.000000	21.443960	-957.258276
200.000000	21.931493	-961.180001
200.000000	22.424530	-965.040125
200.000000	22.921051	-968.829536
200.000000	23.418721	-972.539807
200.000000	23.915526	-976.161996
200.000000	24.408961	-979.687683
200.000000	24.897383	-983.108761
200.000000	25.378473	-986.417317
200.000000	25.850429	-989.605588
200.000000	26.310953	-992.666170
200.000000	26.758434	-995.591976
200.000000	27.190756	-998.375934
200.000000	27.606006	-1001.011988
200.000000	28.002435	-1003.493904
200.000000	28.378131	-1005.815627
200.000000	28.731217	-1007.972118
200.000000	29.060319	-1009.958153
200.000000	29.363578	-1011.769202
200.000000	29.639488	-1013.401067
200.000000	29.886557	-1014.850057
200.000000	30.103643	-1016.112640
200.000000	30.289455	-1017.185969
200.000000	30.442714	-1018.067538
200.000000	30.563011	-1018.755318
200.000000	30.649441	-1019.247812
200.000000	30.701449	-1019.543677
200.000000	30.932914	-1019.634935
